1 1990 0.9646498542404175
4 2308 0.41146085984413916
6 732 0.9996960370575455
9 496 0.3583661533485679
9 847 0.4574641939285047
10 2667 0.15705151698169573
11 4028 0.9372287850019573
11 5871 0.06760037678073338
13 2365 0.7501101269364762
18 4084 0.4918202404047073
18 6521 0.5469918071473432
19 6598 0.7810566183467397
19 7498 0.7854069789547724
20 76 0.18597530454570976
21 2187 0.4165002016347912
22 159 0.21574951535873876
25 2818 0.12681999102499797
26 318 0.05747862172412466
27 3146 0.1994302176549233
28 7415 0.47888754060816074
29 5062 0.046379482319741094
29 6819 0.47922044449988344
30 2066 0.6842658076314254
30 3534 0.6969727870446688
31 4981 0.8936652604466079
31 5896 0.18623644232460912
32 5857 0.6848664929070446
33 7511 0.11953568749576571
34 6197 0.5508752281347717
35 5464 0.5526707079451352
37 5442 0.2035599403793169
38 1099 0.7287720609457646
38 2778 0.8931764242183379
39 2078 0.0509529270518686
40 3656 0.8526488293283362
41 6705 0.09547831070013435
42 7140 0.11646588452747342
42 7936 0.9530815271546912
43 317 0.5436841487503881
43 6083 0.8882036028187204
46 3975 0.5996926885487089
46 4960 0.8091506900179852
46 5129 0.9324408054292053
47 4701 0.09703598213050546
49 6751 0.10601437298202065
50 7431 0.2707382580063056
51 5060 0.5639578955902518
54 3664 0.5905686077117721
57 6417 0.5602953306743554
57 6937 0.8446793147664428
60 2031 0.3364873907368584
62 7047 0.946048677176282
64 558 0.8209876234011038
64 4365 0.833381472576071
65 3832 0.10153839288800326
66 1574 0.3998638384237684
66 5615 0.4244873612539064
67 7868 0.09284057463200057
68 5649 0.6847377571768398
69 7970 0.42940971295677877
70 6945 0.40802541073636966
71 3029 0.9373603593469352
71 6744 0.676711629891792
72 3655 0.7434146932794057
72 3674 0.9609228909111784
74 3454 0.7399901196973027
75 7710 0.08133647427438129
78 6566 0.05497539614844704
80 2000 0.42722554474668706
82 2999 0.7573590428364257
85 1706 0.8515231376531933
85 6574 0.4043857273758623
86 2865 0.055864926148060046
86 4302 0.44559364110191413
88 5747 0.2255499233523205
89 6090 0.7624889628872121
93 4476 0.451640640418273
94 2436 0.2011912571963469
95 7980 0.06723403932728977
96 5740 0.352201188326551
96 6093 0.2767827619908555
98 2118 0.4072202016241995
98 5463 0.4323579971452206
99 6064 0.6150314274936486
100 5842 0.07256735649562251
102 6455 0.35389949254493047
102 6507 0.8608773122935235
103 2088 0.06583109054731362
103 4356 0.5788824310080953
103 6942 0.41376124906421496
104 4996 0.4188865127783393
105 1978 0.8708234059892478
111 2472 0.42518155720391904
111 3870 0.044656555003265375
112 1837 0.5862032508674029
113 3154 0.5039807675720244
114 5442 0.8390666712006536
114 6018 0.7020258599335133
115 212 0.44492446524487517
116 196 0.3014942628974987
117 2286 0.4171779502781875
117 3251 0.6489336304168069
118 696 0.1068214723689681
118 5524 0.9707686667458145
118 5705 0.13177307612743883
118 7919 0.6525520676982608
119 5951 0.12783561783089603
121 5182 0.8925577707859711
122 510 0.5181691437252012
122 5422 0.021072338543045577
122 7425 0.5938233470138491
124 4800 0.8268152411061219
125 1083 0.7175004069496519
126 4075 0.39679469161930525
127 4177 0.38850681863792746
130 6513 0.1454379658177951
131 1249 0.10110108471389534
132 4425 0.7610096251360092
134 2488 0.3931475527049123
134 7588 0.07341248109699516
135 4485 0.4215778971090999
141 151 0.662142323921551
142 6150 0.8596575246779604
143 4954 0.7818247539644146
144 1261 0.3393376669701771
144 7717 0.836934000077994
145 5190 0.008772583036252946
147 2856 0.5497096525919627
148 2066 0.2960005205914178
150 971 0.1936041753645148
151 6329 0.7527937766897478
153 801 0.07668419275142901
153 1859 0.64993952029638
157 1154 0.3723323813590206
157 5236 0.16477510389588224
158 2432 0.09079281691243668
161 4884 0.036628557496538594
163 2288 0.22706028395760358
163 2869 0.6244001291060142
164 5601 0.49881222561733596
165 2811 0.2334142951311724
165 2953 0.556318055667533
166 1963 0.8149747547767036
169 3020 0.18183319123591402
169 5007 0.3991198170666438
170 5740 0.17605712405844653
170 6025 0.08837247454116881
171 1539 0.8480245294539505
171 2535 0.4516988549824248
172 3 0.6097753073870973
172 5612 0.12404435690514615
173 5169 0.6938792805453532
175 4636 0.5504936786139537
176 3544 0.669616548555009
176 3732 0.2901228737898234
178 1282 0.19613106874890307
178 1422 0.6889598740754571
178 2290 0.5003507193981842
179 108 0.6394250370937984
183 2311 0.9177363251912883
184 6125 0.15596892835700382
185 609 0.5689956250594639
185 2111 0.45976559219164337
186 6348 0.4904953711896134
187 3628 0.9223800219319599
187 3934 0.08842119518411573
187 5951 0.7846156897305235
188 3470 0.5343593136238327
189 4710 0.6181740670946935
189 5855 0.26550685860657064
189 7185 0.784543025269401
191 617 0.34609950115924604
191 944 0.17656847471833192
191 1519 0.6934283652628227
194 533 0.7066855053598251
194 979 0.6887089582524647
194 4750 0.8958011844843378
195 7801 0.5145522660703092
196 337 0.5872768956137566
196 1095 0.04786476888815405
198 4899 0.9061714994248631
200 2836 0.41428761689457105
200 7506 0.7107828134814383
201 2740 0.054228316102453045
205 2440 0.7658144011851743
205 5009 0.07375244928523828
206 885 0.843684056362108
211 1725 0.7491756462334515
214 1824 0.6422400434296754
214 3283 0.9448557600525389
217 5294 0.10521726870707981
217 5536 0.19465803674167348
219 1333 0.3514513972264647
219 5295 0.46696869385737394
221 1579 0.6367360457761156
224 6606 0.9631612861118624
226 1926 0.3428723714025381
228 1061 0.3381529375195538
232 5280 0.5144131276084264
232 5449 0.0915037071878898
236 2268 0.9968078984103425
237 2244 0.2899463753285523
240 1288 0.3443882916399703
242 106 0.4228658836774336
243 2430 0.6584961375373112
244 2404 0.6928213003966859
244 6121 0.023116297471852065
245 7972 0.7051224620400433
246 2503 0.5223949444887732
247 417 0.01075077698974325
247 2306 0.6482434394313038
247 6286 0.17803442453122154
248 3824 0.5824047798305328
248 5040 0.5155128470569716
249 4087 0.744677997418231
250 1702 0.6533542682803216
251 213 0.9559519015385299
251 1978 0.31177532902842975
251 7803 0.2918680913677336
255 6105 0.29311716290616097
256 6460 0.9824414106939058
257 7967 0.28824104538161244
259 5332 0.1446161110252976
261 6824 0.4126832475292982
263 4066 0.6731036195692551
263 5329 0.9154707196787016
265 3583 0.37654192581025603
267 1695 0.9080450181289261
269 2819 0.48272916350509876
270 6704 0.8051600816907416
271 3264 0.48173228117887035
273 5234 0.022228453290910055
276 1160 0.7647064624877385
278 921 0.5107020367083868
278 3122 0.8630674283182078
281 7791 0.27431882238720484
282 5382 0.5558318784247666
286 2904 0.05544683594858568
287 5815 0.09988199052673241
288 4431 0.6111010364408581
291 5928 0.3690492240116986
294 4581 3.059248018447702E-4
295 2012 0.5947097196583394
298 2683 0.5320368257010037
299 4755 0.5369742482390495
300 1054 0.8016305185879096
302 1112 0.13994743520049924
302 2506 0.04269891817085647
303 226 0.9035481374457004
304 7742 0.21138239683184545
306 934 0.4596365112211128
306 4648 0.3018344538026486
307 468 0.10960980766141337
308 913 0.1055533183678583
308 7688 0.846078798906527
310 393 0.6693250586842885
311 5314 0.956011463160506
312 2066 0.9004228055567707
312 6864 0.9188205576168603
312 7580 0.9130940100561453
315 6378 0.5606480746139548
315 7660 0.23090898915108138
323 564 0.5227617920128222
325 770 0.7248787553237189
325 2457 0.7319350410694588
326 5513 0.7008120070255821
326 5572 0.34391031000245587
327 5389 0.11083227422133668
328 1361 0.3757474698941583
328 6634 0.13992117872538978
330 2789 0.17888287545691794
331 6697 0.36373613840408003
332 1411 0.5496836926307815
333 3789 0.2799001985990991
333 3961 0.8249628706135842
333 5691 0.22365699852253262
334 188 0.6247432258209111
334 454 0.5286342509750588
335 6242 0.7807882911066569
335 7654 0.20730009636692182
337 5439 0.6891775762009926
337 6617 0.033596824977021544
338 2471 0.1922045182240253
340 7952 0.10573819679721619
341 7373 0.06801556336179237
342 6302 0.2707304484848888
344 2924 0.13157087182303218
344 4208 0.19795652659589058
344 5074 0.19266708316409187
346 2606 0.03237536116419726
347 3863 0.8568281841565364
348 1210 0.37517625316481085
349 13 0.19047910748884178
349 24 0.48922051649136167
350 721 0.1764749810493006
350 1782 0.7046703367650476
350 2541 0.5826751297722219
356 1455 0.0814618972470268
357 966 0.18942156779040376
358 6402 0.27079510189645695
359 6475 0.7189596649585953
360 3095 0.1714085067114084
364 4388 0.6508072771980489
364 6327 0.8929099299359676
366 7396 0.08007975509429588
367 2439 0.32782183252107877
367 3142 0.8581289200907123
373 2941 0.10407084743445072
373 3633 0.5962573255007453
373 5772 0.928490913619184
374 7967 0.03815387088766331
378 4501 0.5702359328295034
378 6141 0.3048084198515427
379 4943 0.24606938124200983
381 7505 0.3542961580693269
383 2986 0.33679643556715255
383 3982 0.11061358761248208
383 6625 0.9558999688764617
385 6174 0.02006654064761637
387 2108 0.06680815895404957
388 7287 0.9875959545236005
390 4300 0.5281145601403413
390 6874 0.8694881724359822
390 7761 0.6281340275258567
391 1834 0.5743864603025717
391 5831 0.3252765584458289
392 4854 0.20861251969897132
393 6211 0.8155094950554594
394 1179 0.9815720932517172
394 1462 0.890359874438634
395 756 0.22648230433905447
395 5135 0.38349919455634207
400 2079 0.30818857094885577
402 4169 0.7071624871852732
407 4674 0.3379353763898244
408 5904 0.6042971602315459
415 2566 0.4564046024670394
416 5192 0.15483265030535787
417 6151 0.775396783000154
418 4705 0.576940223486573
418 5267 0.11038334149440943
418 5776 0.659246099794666
418 6726 0.08754211490227215
421 1293 0.7043142178935944
421 6689 0.9279408486542657
422 7841 0.05978220471474205
423 450 0.3633358370277119
423 1208 0.19513022063296848
423 1926 0.8021486315614985
425 568 0.47860814714106004
427 5650 0.9410079460534626
428 6898 0.7935481429302169
429 2271 0.7964173614076647
430 193 0.005914299482732921
430 4348 0.08708831569235842
430 5813 0.025854216181648404
430 5988 0.4256808945676054
431 5554 0.6991012879281583
436 1901 0.3418831442154764
436 4600 0.7773238853859229
438 18 0.506078609436658
438 1695 0.7897349971505141
439 7750 0.3908760433437898
442 4931 0.2582696136488676
443 1484 0.15568441602588834
443 6434 0.6685728823619067
444 3331 0.8358674340264155
444 7724 0.3464245325717824
446 763 0.7632409462981998
448 3522 0.9778354101384861
451 2567 0.9200445476765818
452 1476 0.5654102659438821
452 6940 0.29136231609553553
452 7230 0.1211127146900367
453 4204 0.6928666703143173
455 4355 0.7834074724740636
457 6239 0.7813798347489479
459 374 0.27998840925705437
461 7303 0.918273748257618
462 4514 0.983087437489196
465 4620 0.26918373753863667
466 4605 0.31891430303644774
468 5030 0.7567074947468024
469 1886 0.07666790920533095
470 7996 0.3420946060560657
471 3053 0.5964263115825358
472 884 0.5099489287182926
473 7198 0.6960968228571133
474 671 0.19215358923238812
474 2484 0.4771375723372757
475 2722 0.6984386782210024
476 228 0.19476041735117688
476 1249 0.9583326373697832
477 7187 0.3055790309649269
480 2221 0.5508085292130094
480 5748 0.6731372797943296
481 3434 0.13046044063844742
482 6941 0.760249412415613
487 493 0.471536594535942
491 1505 0.6718039004396964
492 6502 0.6578029952457577
493 2270 0.9323959776757013
493 2576 0.22393689135099115
493 4282 0.6645634955192908
495 3081 0.9657383707924369
495 5873 0.28733932783680205
496 4680 0.06567381563130881
497 4422 0.6903464134028647
498 482 0.15071214159918533
498 2561 0.18836684655774316
498 3757 0.12973718410898138
501 3224 0.20127836767913065
502 2338 0.7170203823350401
502 3104 0.9791294972756366
503 5056 0.046452296868274234
504 1339 0.7608661142657542
504 2333 0.3607115659161835
504 5283 0.7868183097039265
505 508 0.3321120726919419
506 2417 0.7140894839900311
506 3696 0.642260091866356
506 6528 0.04448120618710094
506 6664 0.27914670188029334
506 7884 0.47813049102197736
507 2801 0.6517409991635157
507 5493 0.9155349072153867
507 7796 0.653856040425631
509 1634 0.7814403088569132
513 1199 0.649683429638225
513 3966 0.8941672428001618
520 5686 0.1628724015523474
521 5308 0.7456019247118694
522 3425 0.6412227817233636
523 5285 0.04813481990952395
525 1573 0.06923954242724484
525 2808 0.04458768689102799
527 24 0.7882210154149504
527 1850 0.8749145387342406
532 700 0.23258641918503742
532 3698 0.30676298212502084
533 2216 0.4523003935071329
534 2066 0.7805917266698131
536 1770 0.8821227081608299
537 1612 0.3374703701074042
537 6795 0.2482778604112731
539 3194 0.31602313943176275
540 2682 0.32257719721134204
541 4278 0.7230723087182945
542 1490 0.5662010399527894
544 6349 0.6785528899148066
547 553 0.9724173795602494
548 4269 0.37193533030703674
548 6765 0.9503731484657376
548 7454 0.5344129204051122
551 1317 0.5915610236669474
552 2751 0.4006241301572001
553 5502 0.31685402587833755
553 7849 0.2801718188085064
554 7079 0.1488117336211009
556 1827 0.8943682781411345
557 5004 0.13229964864737187
557 6382 0.29445716488998197
557 7519 0.7691329120042085
558 4459 0.9077637787426636
559 511 0.0538034834993526
559 603 0.12741967832559375
559 3601 0.9687724629211327
559 6705 0.5612522457027765
560 778 0.4183121368611572
563 383 0.7963541844800966
563 7263 0.5286488139061866
563 7549 0.9510680020983361
564 761 0.9144178486207057
564 3966 0.2550788453938665
564 4624 0.783931468529104
565 4844 0.8226563991164578
567 1333 0.6416605277689049
567 5679 0.7761279634633567
570 2968 0.15979702739784973
571 6569 0.6401505349237183
573 6413 0.9452965871998896
574 849 0.7444785212248066
578 4091 0.6719475331400222
580 2004 0.4782442342850399
580 3869 0.6897004718637532
581 669 0.5356885557496469
582 142 0.84191097587818
582 2144 0.11953119355503194
584 6158 0.5446100549630526
587 590 0.1135639961216357
587 1795 0.6633148984517095
589 781 0.6609882460466566
589 1255 0.9681315883709647
589 6372 0.8183801389957537
590 353 0.07827773127460058
591 104 0.6205860887680535
592 810 0.22021893843358764
594 664 0.3958808289229946
594 6283 0.06452271822403088
595 2672 0.7150429630878501
596 7805 0.6300759282076172
597 3947 0.189313633275214
597 5787 0.8442872238195269
